rebalance_date,experiment_id,dimension_tested,family,lookback_window_days,max_total_crypto_weight,rebalance_frequency,covariance_method,ticker,weight
2022-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,6.938893903907228e-18
2022-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.30000000000000016
2022-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2023-01-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,5.0107431286920714e-18
2023-01-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2023-01-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-01-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2023-01-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.30000000000000004
2023-01-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2023-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0
2023-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,3.561326004959395e-18
2023-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,4.163336342344337e-17
2023-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3000000000000001
2023-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2023-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,1.0541487236798243e-17
2023-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2023-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,3.469446951953614e-17
2023-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.30000000000000004
2023-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2023-04-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,3.5493769822604e-18
2023-04-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2023-04-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-04-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,6.938893903907228e-18
2023-04-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.30000000000000004
2023-04-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2023-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0
2023-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,6.471331717022853e-18
2023-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.3499999999999999
2023-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,3.491808621761127e-17
2023-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3072836411443964
2023-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3427163588556036
2023-06-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,1.6479873021779667e-17
2023-06-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,5.204170427930421e-18
2023-06-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-06-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2023-06-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3340646241033372
2023-06-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3159353758966628
2023-07-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0
2023-07-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2023-07-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-07-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,6.938893903907228e-17
2023-07-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3422297673342077
2023-07-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3077702326657924
2023-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,3.968179951296946e-17
2023-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,1.9616846403151258e-17
2023-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,2.667137344314341e-17
2023-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.34375948079470986
2023-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3062405192052901
2023-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0
2023-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2023-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2023-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2023-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.30000000000000004
2023-10-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,1.6479873021779664e-17
2023-10-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2023-10-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.3499999999999999
2023-10-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,1.1275702593849243e-17
2023-10-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3499999999999999
2023-10-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.30000000000000016
2023-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0013645937540971093
2023-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,1.0873361943903455e-17
2023-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.05531901622330378
2023-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.34999999999999964
2023-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.24331639002259958
2023-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,3.052029115546695e-17
2023-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.015737624692987406
2023-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2023-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.05798433012859586
2023-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.34999999999999987
2023-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.2262780451784169
2024-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,3.502269478659718e-18
2024-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.015552598153442256
2024-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.3499999999999999
2024-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.09564735380028991
2024-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2024-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.18880004804626796
2024-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.013064182102241233
2024-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.007764062504118548
2024-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35000000000000003
2024-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.1054246450163896
2024-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35000000000000003
2024-02-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.17374711037725055
2024-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.02725277806029451
2024-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0050468863642929495
2024-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.3499999999999999
2024-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.11043032172410105
2024-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2024-03-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.1572700138513116
2024-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.02412068207007491
2024-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2024-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2024-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.10579204133624925
2024-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2024-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.17008727659367587
2024-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.028124967444868365
2024-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,1.4922073552660602e-17
2024-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.3499999999999999
2024-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0749925720408358
2024-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2024-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.19688246051429598
2024-06-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.021102590707447487
2024-06-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,1.7686047938669795e-18
2024-06-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35000000000000003
2024-06-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.08082795338587904
2024-06-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3499999999999998
2024-06-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.19806945590667374
2024-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.01694306527681975
2024-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2024-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35000000000000003
2024-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.09399835669235385
2024-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35000000000000003
2024-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.18905857803082637
2024-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.02345528671195372
2024-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,3.4931638744767346e-18
2024-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2024-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0634270589309109
2024-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3499999999999999
2024-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.21311765435713556
2024-09-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.013790195527875866
2024-09-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,1.734723475976807e-18
2024-09-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2024-09-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.03588171263429352
2024-09-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2024-09-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.2503280918378307
2024-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.010409608005670425
2024-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,7.724940478959219e-19
2024-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.329627995698782
2024-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.007190473235035631
2024-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2024-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.30277192306051204
2024-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0011271619540600883
2024-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2024-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.27247073885549905
2024-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.026402099190441113
2024-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.34999999999999987
2024-11-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2024-12-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.00734742409502278
2024-12-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,5.44235099970189e-20
2024-12-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.27130155123025124
2024-12-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.021351024674726125
2024-12-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3499999999999999
2024-12-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.002222168521918975
2025-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,4.850850825447475e-21
2025-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.2776582376814573
2025-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.02011959379662387
2025-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2025-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-02-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0
2025-02-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,9.5439241882888e-18
2025-02-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.2924963543688982
2025-02-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.007503645631102116
2025-02-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3499999999999998
2025-02-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3499999999999999
2025-03-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0030742604984428856
2025-03-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2025-03-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.2969257395015573
2025-03-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2025-03-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3499999999999999
2025-03-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3499999999999999
2025-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,4.015455989491835e-18
2025-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2025-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.30000000000000016
2025-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2025-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2025-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.005399041029025392
2025-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,2.2372854220926206e-19
2025-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2025-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2025-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.29460095897097477
2025-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-06-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.01639342581706382
2025-06-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,6.99865705724957e-18
2025-06-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2025-06-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,2.0820368158611114e-17
2025-06-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.28360657418293633
2025-06-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.014474774396050945
2025-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2025-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2025-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,7.014274083027724e-17
2025-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.2855252256039491
2025-07-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.015515851266480914
2025-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2025-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2025-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,8.926241320638443e-17
2025-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.28448414873351907
2025-08-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.016567026392294137
2025-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2025-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35
2025-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2025-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.2834329736077061
2025-09-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.01735464250881631
2025-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2025-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.35000000000000003
2025-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2025-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.2826453574911837
2025-10-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35000000000000003
2025-11-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0010651626366713592
2025-11-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,8.22386645633439e-18
2025-11-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.3358256478651537
2025-11-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,1.2391403235268022e-16
2025-11-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3131091894981749
2025-11-03,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2025-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,7.735058625952767e-18
2025-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2025-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.3344523658557206
2025-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2025-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.31554763414427955
2025-12-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3499999999999999
2026-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.0024093005375437977
2026-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2026-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.32322251767809546
2026-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.0
2026-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3243681817843609
2026-01-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3499999999999999
2026-02-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,0.017203114789090104
2026-02-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2026-02-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.28279688521090984
2026-02-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,9.138898610679776e-17
2026-02-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2026-02-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2026-03-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,2.960093362959712e-18
2026-03-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,1.9074570845013656e-18
2026-03-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.25575284065564946
2026-03-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.04424715934435046
2026-03-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35000000000000003
2026-03-02,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35000000000000003
2026-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,4.680385218511173e-17
2026-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,0.0
2026-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.15484327155758243
2026-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.14515672844241762
2026-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.35
2026-04-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.35
2026-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,BTC-USD,1.3774449231867429e-17
2026-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,ETH-USD,8.568274475475495e-18
2026-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,GLD,0.11841443734172533
2026-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,QQQ,0.1815855626582748
2026-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,SPY,0.3499999999999999
2026-05-01,baseline_ch1,anchor,anchors,252,0.2,monthly,sample,TLT,0.3499999999999999
2019-01-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,BTC-USD,0.014844226249991873
2019-01-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,ETH-USD,5.504269644789816e-20
2019-01-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,GLD,0.35
2019-01-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,QQQ,4.685171275710621e-18
2019-01-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,SPY,0.2851557737500083
2019-01-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,TLT,0.35
2019-02-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,BTC-USD,0.018945151083799818
2019-02-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,ETH-USD,0.0
2019-02-01,covariance_ledoit_wolf_baseline_ch1,covariance_method,covariance_method,252,0.2,monthly,ledoit_wolf,GLD,0.35
