date,strategy,objective,beta,max_total_crypto_weight,portfolio_return
2020-02-12,cvar_baseline,min_historical_cvar,0.95,0.2,0.0024197163814688822
2020-02-13,cvar_baseline,min_historical_cvar,0.95,0.2,0.0019223344608580882
2020-02-14,cvar_baseline,min_historical_cvar,0.95,0.2,0.0035075479503048875
2020-02-17,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0007099431079610887
2020-02-18,cvar_baseline,min_historical_cvar,0.95,0.2,0.004731988941679122
2020-02-19,cvar_baseline,min_historical_cvar,0.95,0.2,0.0034153655774828333
2020-02-20,cvar_baseline,min_historical_cvar,0.95,0.2,0.0006713052150532986
2020-02-21,cvar_baseline,min_historical_cvar,0.95,0.2,0.0008419168333140079
2020-02-24,cvar_baseline,min_historical_cvar,0.95,0.2,-0.009219669045633774
2020-02-25,cvar_baseline,min_historical_cvar,0.95,0.2,-0.01670919565437311
2020-02-26,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0019251754507564741
2020-02-27,cvar_baseline,min_historical_cvar,0.95,0.2,-0.016950373484339785
2020-02-28,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004106133301834118
2020-03-02,cvar_baseline,min_historical_cvar,0.95,0.2,0.016989003997199693
2020-03-03,cvar_baseline,min_historical_cvar,0.95,0.2,0.00016486580259851818
2020-03-04,cvar_baseline,min_historical_cvar,0.95,0.2,0.013799878563999158
2020-03-05,cvar_baseline,min_historical_cvar,0.95,0.2,-2.5209918600556727e-05
2020-03-06,cvar_baseline,min_historical_cvar,0.95,0.2,0.011961044659364584
2020-03-09,cvar_baseline,min_historical_cvar,0.95,0.2,-0.021476858355014505
2020-03-10,cvar_baseline,min_historical_cvar,0.95,0.2,-0.005286471168858366
2020-03-11,cvar_baseline,min_historical_cvar,0.95,0.2,-0.033160058107681564
2020-03-12,cvar_baseline,min_historical_cvar,0.95,0.2,-0.04741596644536743
2020-03-13,cvar_baseline,min_historical_cvar,0.95,0.2,0.015911471383949466
2020-03-16,cvar_baseline,min_historical_cvar,0.95,0.2,-0.023344756865562248
2020-03-17,cvar_baseline,min_historical_cvar,0.95,0.2,-0.002825831795791812
2020-03-18,cvar_baseline,min_historical_cvar,0.95,0.2,-0.04389611503906664
2020-03-19,cvar_baseline,min_historical_cvar,0.95,0.2,0.0072058151240601675
2020-03-20,cvar_baseline,min_historical_cvar,0.95,0.2,0.015812975853713926
2020-03-23,cvar_baseline,min_historical_cvar,0.95,0.2,0.0196088605465051
2020-03-24,cvar_baseline,min_historical_cvar,0.95,0.2,0.03474467243946931
2020-03-25,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0003117130552497114
2020-03-26,cvar_baseline,min_historical_cvar,0.95,0.2,0.025932106305173234
2020-03-27,cvar_baseline,min_historical_cvar,0.95,0.2,-0.003043621921787844
2020-03-30,cvar_baseline,min_historical_cvar,0.95,0.2,0.009803640393304142
2020-03-31,cvar_baseline,min_historical_cvar,0.95,0.2,-0.01601677494107828
2020-04-01,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004533626705917763
2020-04-02,cvar_baseline,min_historical_cvar,0.95,0.2,0.013937035233010106
2020-04-03,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0015223915674084185
2020-04-06,cvar_baseline,min_historical_cvar,0.95,0.2,0.029491519504937
2020-04-07,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0056397964927588735
2020-04-08,cvar_baseline,min_historical_cvar,0.95,0.2,0.0006919465350044012
2020-04-09,cvar_baseline,min_historical_cvar,0.95,0.2,0.010310868587710225
2020-04-10,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2020-04-13,cvar_baseline,min_historical_cvar,0.95,0.2,0.006367108282140519
2020-04-14,cvar_baseline,min_historical_cvar,0.95,0.2,0.016033942240834834
2020-04-15,cvar_baseline,min_historical_cvar,0.95,0.2,0.003216148015054112
2020-04-16,cvar_baseline,min_historical_cvar,0.95,0.2,0.009109224359815782
2020-04-17,cvar_baseline,min_historical_cvar,0.95,0.2,-0.008385108136522507
2020-04-20,cvar_baseline,min_historical_cvar,0.95,0.2,0.0014213854373176993
2020-04-21,cvar_baseline,min_historical_cvar,0.95,0.2,-0.009718822251266558
2020-04-22,cvar_baseline,min_historical_cvar,0.95,0.2,0.012467836728924323
2020-04-23,cvar_baseline,min_historical_cvar,0.95,0.2,0.004660063396257997
2020-04-24,cvar_baseline,min_historical_cvar,0.95,0.2,0.004098331903171188
2020-04-27,cvar_baseline,min_historical_cvar,0.95,0.2,-0.006086013729855068
2020-04-28,cvar_baseline,min_historical_cvar,0.95,0.2,-0.003709903681362984
2020-04-29,cvar_baseline,min_historical_cvar,0.95,0.2,0.0112233700564078
2020-04-30,cvar_baseline,min_historical_cvar,0.95,0.2,-0.010364329065242607
2020-05-01,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0032982622050797073
2020-05-04,cvar_baseline,min_historical_cvar,0.95,0.2,0.0029821363307690973
2020-05-05,cvar_baseline,min_historical_cvar,0.95,0.2,0.0025945271669843323
2020-05-06,cvar_baseline,min_historical_cvar,0.95,0.2,-0.008339798300144084
2020-05-07,cvar_baseline,min_historical_cvar,0.95,0.2,0.015072048261937341
2020-05-08,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0024895347991259866
2020-05-11,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0021262985910142133
2020-05-12,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0016259610065940625
2020-05-13,cvar_baseline,min_historical_cvar,0.95,0.2,0.0019962795108050164
2020-05-14,cvar_baseline,min_historical_cvar,0.95,0.2,0.009923274083567407
2020-05-15,cvar_baseline,min_historical_cvar,0.95,0.2,0.003052924759739297
2020-05-18,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004642760302575493
2020-05-19,cvar_baseline,min_historical_cvar,0.95,0.2,0.003910889375991901
2020-05-20,cvar_baseline,min_historical_cvar,0.95,0.2,0.007962718854561157
2020-05-21,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0076889755159671195
2020-05-22,cvar_baseline,min_historical_cvar,0.95,0.2,0.005190302518457964
2020-05-25,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2020-05-26,cvar_baseline,min_historical_cvar,0.95,0.2,-0.010396097008015609
2020-05-27,cvar_baseline,min_historical_cvar,0.95,0.2,0.0017017141389656849
2020-05-28,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0004758080798064508
2020-05-29,cvar_baseline,min_historical_cvar,0.95,0.2,0.009554857182627049
2020-06-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.00015501113897600262
2020-06-02,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0015228625848973769
2020-06-03,cvar_baseline,min_historical_cvar,0.95,0.2,-0.009701740829932203
2020-06-04,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0035122176401460085
2020-06-05,cvar_baseline,min_historical_cvar,0.95,0.2,-0.003484273349529009
2020-06-08,cvar_baseline,min_historical_cvar,0.95,0.2,0.007484701112156989
2020-06-09,cvar_baseline,min_historical_cvar,0.95,0.2,0.009472025971600077
2020-06-10,cvar_baseline,min_historical_cvar,0.95,0.2,0.013768041352065673
2020-06-11,cvar_baseline,min_historical_cvar,0.95,0.2,-0.011562094349205299
2020-06-12,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0004990812257322339
2020-06-15,cvar_baseline,min_historical_cvar,0.95,0.2,0.003258432655874089
2020-06-16,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00023437302904203653
2020-06-17,cvar_baseline,min_historical_cvar,0.95,0.2,0.0030595056230502855
2020-06-18,cvar_baseline,min_historical_cvar,0.95,0.2,0.003778542281294608
2020-06-19,cvar_baseline,min_historical_cvar,0.95,0.2,0.00403174971143672
2020-06-22,cvar_baseline,min_historical_cvar,0.95,0.2,0.0060000665768290985
2020-06-23,cvar_baseline,min_historical_cvar,0.95,0.2,0.003246792500813003
2020-06-24,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004050375660265115
2020-06-25,cvar_baseline,min_historical_cvar,0.95,0.2,0.0037070965323865493
2020-06-26,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0020945323900558926
2020-06-29,cvar_baseline,min_historical_cvar,0.95,0.2,0.0024025727068765204
2020-06-30,cvar_baseline,min_historical_cvar,0.95,0.2,0.0058674777141344845
2020-07-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.0012534444651349057
2020-07-02,cvar_baseline,min_historical_cvar,0.95,0.2,0.003172072381969075
2020-07-03,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2020-07-06,cvar_baseline,min_historical_cvar,0.95,0.2,0.008135205581901249
2020-07-07,cvar_baseline,min_historical_cvar,0.95,0.2,0.004893100089343231
2020-07-08,cvar_baseline,min_historical_cvar,0.95,0.2,0.004796124485276272
2020-07-09,cvar_baseline,min_historical_cvar,0.95,0.2,0.007131934825436717
2020-07-10,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0005309809017607877
2020-07-13,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004823535136175834
2020-07-14,cvar_baseline,min_historical_cvar,0.95,0.2,0.0042787102634652425
2020-07-15,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0006918819364843416
2020-07-16,cvar_baseline,min_historical_cvar,0.95,0.2,-0.003730786314946037
2020-07-17,cvar_baseline,min_historical_cvar,0.95,0.2,0.0024629425259408795
2020-07-20,cvar_baseline,min_historical_cvar,0.95,0.2,0.011210941155979566
2020-07-21,cvar_baseline,min_historical_cvar,0.95,0.2,0.0011108054093217337
2020-07-22,cvar_baseline,min_historical_cvar,0.95,0.2,0.007404741976172833
2020-07-23,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0009105675242438776
2020-07-24,cvar_baseline,min_historical_cvar,0.95,0.2,0.00018021369551662685
2020-07-27,cvar_baseline,min_historical_cvar,0.95,0.2,0.011050195899779531
2020-07-28,cvar_baseline,min_historical_cvar,0.95,0.2,0.0015778207973714867
2020-07-29,cvar_baseline,min_historical_cvar,0.95,0.2,0.005524233006769688
2020-07-30,cvar_baseline,min_historical_cvar,0.95,0.2,0.001105056596889474
2020-07-31,cvar_baseline,min_historical_cvar,0.95,0.2,0.008348631347139307
2020-08-03,cvar_baseline,min_historical_cvar,0.95,0.2,0.0026863351389391542
2020-08-04,cvar_baseline,min_historical_cvar,0.95,0.2,0.011871886600478342
2020-08-05,cvar_baseline,min_historical_cvar,0.95,0.2,0.0009901485638867048
2020-08-06,cvar_baseline,min_historical_cvar,0.95,0.2,0.010627142469685354
2020-08-07,cvar_baseline,min_historical_cvar,0.95,0.2,-0.01142578924465703
2020-08-10,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004052955315693439
2020-08-11,cvar_baseline,min_historical_cvar,0.95,0.2,-0.028864586593912528
2020-08-12,cvar_baseline,min_historical_cvar,0.95,0.2,0.0028820417730924916
2020-08-13,cvar_baseline,min_historical_cvar,0.95,0.2,0.005138310174260424
2020-08-14,cvar_baseline,min_historical_cvar,0.95,0.2,-0.003198130012765565
2020-08-17,cvar_baseline,min_historical_cvar,0.95,0.2,0.012048961158224545
2020-08-18,cvar_baseline,min_historical_cvar,0.95,0.2,0.008576647143550964
2020-08-19,cvar_baseline,min_historical_cvar,0.95,0.2,-0.015332670705055453
2020-08-20,cvar_baseline,min_historical_cvar,0.95,0.2,0.009821210315170381
2020-08-21,cvar_baseline,min_historical_cvar,0.95,0.2,0.0014424112273446772
2020-08-24,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0005097148657967805
2020-08-25,cvar_baseline,min_historical_cvar,0.95,0.2,0.0003294562323085909
2020-08-26,cvar_baseline,min_historical_cvar,0.95,0.2,0.009613084161141736
2020-08-27,cvar_baseline,min_historical_cvar,0.95,0.2,-0.010620835291253105
2020-08-28,cvar_baseline,min_historical_cvar,0.95,0.2,0.007362952163795561
2020-08-31,cvar_baseline,min_historical_cvar,0.95,0.2,0.005628440596152966
2020-09-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.009459758505158778
2020-09-02,cvar_baseline,min_historical_cvar,0.95,0.2,0.0016985250705461238
2020-09-03,cvar_baseline,min_historical_cvar,0.95,0.2,-0.017020986816501302
2020-09-04,cvar_baseline,min_historical_cvar,0.95,0.2,-0.009757885000421995
2020-09-07,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2020-09-08,cvar_baseline,min_historical_cvar,0.95,0.2,-0.012340836387949751
2020-09-09,cvar_baseline,min_historical_cvar,0.95,0.2,0.010654759514162447
2020-09-10,cvar_baseline,min_historical_cvar,0.95,0.2,-0.005026765693081137
2020-09-11,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0011321614341586227
2020-09-14,cvar_baseline,min_historical_cvar,0.95,0.2,0.007638345928260976
2020-09-15,cvar_baseline,min_historical_cvar,0.95,0.2,0.0022107160030622117
2020-09-16,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004535844610173529
2020-09-17,cvar_baseline,min_historical_cvar,0.95,0.2,-0.005224257295247818
2020-09-18,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0042501989002258446
2020-09-21,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004803050314395763
2020-09-22,cvar_baseline,min_historical_cvar,0.95,0.2,0.003146462327866643
2020-09-23,cvar_baseline,min_historical_cvar,0.95,0.2,-0.01568731692387297
2020-09-24,cvar_baseline,min_historical_cvar,0.95,0.2,0.004001807361105278
2020-09-25,cvar_baseline,min_historical_cvar,0.95,0.2,0.005486370956995996
2020-09-28,cvar_baseline,min_historical_cvar,0.95,0.2,0.008310771111349806
2020-09-29,cvar_baseline,min_historical_cvar,0.95,0.2,0.0020040538109348774
2020-09-30,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0035992828753410614
2020-10-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.007698706256593289
2020-10-02,cvar_baseline,min_historical_cvar,0.95,0.2,-0.008597436039854517
2020-10-05,cvar_baseline,min_historical_cvar,0.95,0.2,0.0009397029211775489
2020-10-06,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0074346079856158955
2020-10-07,cvar_baseline,min_historical_cvar,0.95,0.2,0.0025118382145998966
2020-10-08,cvar_baseline,min_historical_cvar,0.95,0.2,0.005019231677602888
2020-10-09,cvar_baseline,min_historical_cvar,0.95,0.2,0.01045171976708939
2020-10-12,cvar_baseline,min_historical_cvar,0.95,0.2,0.008286639254010237
2020-10-13,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0036374460626883297
2020-10-14,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0005822574227286475
2020-10-15,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0009533767247103489
2020-10-16,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0034497271270983103
2020-10-19,cvar_baseline,min_historical_cvar,0.95,0.2,-0.006060006359239927
2020-10-20,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0007691415863997379
2020-10-21,cvar_baseline,min_historical_cvar,0.95,0.2,0.0011533190924164127
2020-10-22,cvar_baseline,min_historical_cvar,0.95,0.2,-0.006565123219066834
2020-10-23,cvar_baseline,min_historical_cvar,0.95,0.2,0.0024140938397257334
2020-10-26,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0019329340014231488
2020-10-27,cvar_baseline,min_historical_cvar,0.95,0.2,0.004680079383837233
2020-10-28,cvar_baseline,min_historical_cvar,0.95,0.2,-0.016823769070063617
2020-10-29,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00024449614393937894
2020-10-30,cvar_baseline,min_historical_cvar,0.95,0.2,-0.008268076733961589
2020-11-02,cvar_baseline,min_historical_cvar,0.95,0.2,0.007361940195120374
2020-11-03,cvar_baseline,min_historical_cvar,0.95,0.2,0.005162002657106335
2020-11-04,cvar_baseline,min_historical_cvar,0.95,0.2,0.019127148747557346
2020-11-05,cvar_baseline,min_historical_cvar,0.95,0.2,0.016059201455065772
2020-11-06,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0034856084628461202
2020-11-09,cvar_baseline,min_historical_cvar,0.95,0.2,-0.026386462600347386
2020-11-10,cvar_baseline,min_historical_cvar,0.95,0.2,-0.005194143408503812
2020-11-11,cvar_baseline,min_historical_cvar,0.95,0.2,0.005565781020379152
2020-11-12,cvar_baseline,min_historical_cvar,0.95,0.2,0.005961549751290654
2020-11-13,cvar_baseline,min_historical_cvar,0.95,0.2,0.005034876598854084
2020-11-16,cvar_baseline,min_historical_cvar,0.95,0.2,0.0020008936676622104
2020-11-17,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00021909927249053572
2020-11-18,cvar_baseline,min_historical_cvar,0.95,0.2,-0.003672783712426716
2020-11-19,cvar_baseline,min_historical_cvar,0.95,0.2,0.0033184641820308263
2020-11-20,cvar_baseline,min_historical_cvar,0.95,0.2,0.0019190315908372722
2020-11-23,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0077688978224122116
2020-11-24,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00397437372336288
2020-11-25,cvar_baseline,min_historical_cvar,0.95,0.2,0.00013082223710981426
2020-11-26,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2020-11-27,cvar_baseline,min_historical_cvar,0.95,0.2,0.0024684516916997153
2020-11-30,cvar_baseline,min_historical_cvar,0.95,0.2,-0.002474341140252307
2020-12-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.0054912078211981075
2020-12-02,cvar_baseline,min_historical_cvar,0.95,0.2,0.0005863905452103773
2020-12-03,cvar_baseline,min_historical_cvar,0.95,0.2,0.005477211045566314
2020-12-04,cvar_baseline,min_historical_cvar,0.95,0.2,-0.003428351653929733
2020-12-07,cvar_baseline,min_historical_cvar,0.95,0.2,0.00776915500795335
2020-12-08,cvar_baseline,min_historical_cvar,0.95,0.2,0.003736467740656963
2020-12-09,cvar_baseline,min_historical_cvar,0.95,0.2,-0.009992060412894882
2020-12-10,cvar_baseline,min_historical_cvar,0.95,0.2,0.002229753363031636
2020-12-11,cvar_baseline,min_historical_cvar,0.95,0.2,0.0015236805893957905
2020-12-14,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004260352136552359
2020-12-15,cvar_baseline,min_historical_cvar,0.95,0.2,0.00789324175367056
2020-12-16,cvar_baseline,min_historical_cvar,0.95,0.2,0.0015505878130181487
2020-12-17,cvar_baseline,min_historical_cvar,0.95,0.2,0.004582065562130488
2020-12-18,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00282585107250737
2020-12-21,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0008973472058598205
2020-12-22,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0016277060902369952
2020-12-23,cvar_baseline,min_historical_cvar,0.95,0.2,0.00031579343494236595
2020-12-24,cvar_baseline,min_historical_cvar,0.95,0.2,0.003947468556689339
2020-12-25,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2020-12-28,cvar_baseline,min_historical_cvar,0.95,0.2,0.0014159049351459827
2020-12-29,cvar_baseline,min_historical_cvar,0.95,0.2,0.0003076556761181571
2020-12-30,cvar_baseline,min_historical_cvar,0.95,0.2,0.003927078669644008
2020-12-31,cvar_baseline,min_historical_cvar,0.95,0.2,0.0033690059779711043
2021-01-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2021-01-04,cvar_baseline,min_historical_cvar,0.95,0.2,0.003284605876761177
2021-01-05,cvar_baseline,min_historical_cvar,0.95,0.2,0.0004997597255984756
2021-01-06,cvar_baseline,min_historical_cvar,0.95,0.2,-0.011127451754140583
2021-01-07,cvar_baseline,min_historical_cvar,0.95,0.2,0.0006382061026051098
2021-01-08,cvar_baseline,min_historical_cvar,0.95,0.2,-0.011480118926267628
2021-01-11,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00334499053414929
2021-01-12,cvar_baseline,min_historical_cvar,0.95,0.2,0.0020392514021670685
2021-01-13,cvar_baseline,min_historical_cvar,0.95,0.2,0.0031809688848207654
2021-01-14,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004490292314086335
2021-01-15,cvar_baseline,min_historical_cvar,0.95,0.2,-0.005210203063189431
2021-01-18,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2021-01-19,cvar_baseline,min_historical_cvar,0.95,0.2,0.0064667672562491495
2021-01-20,cvar_baseline,min_historical_cvar,0.95,0.2,0.01025190643808821
2021-01-21,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0023314623486274558
2021-01-22,cvar_baseline,min_historical_cvar,0.95,0.2,-0.002744125647457838
2021-01-25,cvar_baseline,min_historical_cvar,0.95,0.2,0.00555843510577743
2021-01-26,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0019866878190873487
2021-01-27,cvar_baseline,min_historical_cvar,0.95,0.2,-0.008917719443557877
2021-01-28,cvar_baseline,min_historical_cvar,0.95,0.2,0.0010319955271794296
2021-01-29,cvar_baseline,min_historical_cvar,0.95,0.2,-0.008402858807429756
2021-02-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.008684184701740177
2021-02-02,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0022258827035910784
2021-02-03,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0033514987806734058
2021-02-04,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00489142468650975
2021-02-05,cvar_baseline,min_historical_cvar,0.95,0.2,0.0017197363644806465
2021-02-08,cvar_baseline,min_historical_cvar,0.95,0.2,0.007236480944311066
2021-02-09,cvar_baseline,min_historical_cvar,0.95,0.2,0.0011701145801370143
2021-02-10,cvar_baseline,min_historical_cvar,0.95,0.2,0.003393606739048947
2021-02-11,cvar_baseline,min_historical_cvar,0.95,0.2,-0.004369857442394843
2021-02-12,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0037274786723974235
2021-02-15,cvar_baseline,min_historical_cvar,0.95,0.2,0.0
2021-02-16,cvar_baseline,min_historical_cvar,0.95,0.2,-0.010370684427162859
2021-02-17,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0016907309275288902
2021-02-18,cvar_baseline,min_historical_cvar,0.95,0.2,-0.002757690768097513
2021-02-19,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0036505277749756186
2021-02-22,cvar_baseline,min_historical_cvar,0.95,0.2,0.00012609105571397342
2021-02-23,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0013752830778433864
2021-02-24,cvar_baseline,min_historical_cvar,0.95,0.2,0.0010919118986894467
2021-02-25,cvar_baseline,min_historical_cvar,0.95,0.2,-0.019699287840472937
2021-02-26,cvar_baseline,min_historical_cvar,0.95,0.2,0.0008598017258570189
2021-03-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.0020436778208984705
2021-03-02,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0004687662930534255
2021-03-03,cvar_baseline,min_historical_cvar,0.95,0.2,-0.011637664177985327
2021-03-04,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00943935987662075
2021-03-05,cvar_baseline,min_historical_cvar,0.95,0.2,0.006468812374671607
2021-03-08,cvar_baseline,min_historical_cvar,0.95,0.2,-0.007821905963582353
2021-03-09,cvar_baseline,min_historical_cvar,0.95,0.2,0.016565899926584506
2021-03-10,cvar_baseline,min_historical_cvar,0.95,0.2,0.0043800533781430395
2021-03-11,cvar_baseline,min_historical_cvar,0.95,0.2,0.0003397452069627406
2021-03-12,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00686904006134767
2021-03-15,cvar_baseline,min_historical_cvar,0.95,0.2,0.005384426338806616
2021-03-16,cvar_baseline,min_historical_cvar,0.95,0.2,-0.001418423122358243
2021-03-17,cvar_baseline,min_historical_cvar,0.95,0.2,0.0010793795514731645
2021-03-18,cvar_baseline,min_historical_cvar,0.95,0.2,-0.009985409530450306
2021-03-19,cvar_baseline,min_historical_cvar,0.95,0.2,0.0029664217545097883
2021-03-22,cvar_baseline,min_historical_cvar,0.95,0.2,0.005688919994299987
2021-03-23,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0020137879924408673
2021-03-24,cvar_baseline,min_historical_cvar,0.95,0.2,0.0014638815458892602
2021-03-25,cvar_baseline,min_historical_cvar,0.95,0.2,-0.002228146259337637
2021-03-26,cvar_baseline,min_historical_cvar,0.95,0.2,0.004817739943887403
2021-03-29,cvar_baseline,min_historical_cvar,0.95,0.2,-0.007181381208148314
2021-03-30,cvar_baseline,min_historical_cvar,0.95,0.2,-0.005061111899764726
2021-03-31,cvar_baseline,min_historical_cvar,0.95,0.2,0.004636764764326379
2021-04-01,cvar_baseline,min_historical_cvar,0.95,0.2,0.013372750595615216
2021-04-02,cvar_baseline,min_historical_cvar,0.95,0.2,2.1365868691792615e-06
2021-04-05,cvar_baseline,min_historical_cvar,0.95,0.2,0.0033655511356794916
2021-04-06,cvar_baseline,min_historical_cvar,0.95,0.2,0.0045462729869905375
2021-04-07,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0028848304805326134
2021-04-08,cvar_baseline,min_historical_cvar,0.95,0.2,0.007778828814676157
2021-04-09,cvar_baseline,min_historical_cvar,0.95,0.2,-0.0009680396612747721
2021-04-12,cvar_baseline,min_historical_cvar,0.95,0.2,-0.00181842865137789
2021-04-13,cvar_baseline,min_historical_cvar,0.95,0.2,0.005787183979149191
